tic_id,hostname,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_teff,st_tefferr1,st_tefferr2,sy_dist,pl_letter,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,tran_flag,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
"TIC 156103616","HD 95544",1.088000,0.072000,-0.072000,1.010000,0.138000,-0.138000,5722.00,15.00,-15.00,87.80490000,"b",2041.54152000000,262.59531000000,-184.27313000000,12.80000000,,,1913.64483855,513.61070571,-81.99972901,"Mass",86.49700,31.19000,-24.60100,0.049000,0.045000,-0.029000,0,,,
"TIC 397519199","HD 105618",1.273990,0.040488,-0.068869,1.010000,0.129000,-0.129000,5671.00,81.93,-129.83,70.08370000,"c",77114.07158000000,22860.71764000000,-10271.15556000000,11.90000000,,,8419.59232984,1379.37528638,-898.50090659,"Mass",31.96800,3.44100,-3.89700,0.126000,0.098000,-0.080000,0,,,
"TIC 37947783","HD 28185",1.030000,0.010000,-0.010000,0.990000,0.126000,-0.126000,5662.00,11.00,-11.00,39.38090000,"c",17417.92079000000,293.05032000000,-672.59695000000,12.10000000,,,6241.83208507,720.19917026,-679.19930576,"Mass",57.65000,8.14600,-5.74700,0.120000,0.021000,-0.022000,0,,,
"TIC 44898913","LP 890-9",0.155600,0.008600,-0.008600,0.118000,0.002000,-0.002000,2850.00,75.00,-75.00,32.42980000,"c",8.45746300000,0.00002400000,-0.00002400000,1.36700000,0.05500000,-0.03900000,25.30000000,,,"Mass",89.28700,0.02600,-0.04700,,,,1,2459520.70598000,0.00031000,-0.00031000
"TIC 248381971","HD 7449",0.970000,0.020000,-0.020000,1.196000,0.089000,-0.089000,6024.00,13.00,-13.00,38.66200000,"b",1270.55195000000,10.75633000000,-7.38672000000,12.60000000,,,2597.92939882,970.96578339,-857.81887049,"Mass",171.63100,2.60900,-3.74000,0.752000,0.035000,-0.032000,0,,,
"TIC 389315309","HD 109988",0.869694,0.059918,-0.036554,0.880000,0.104000,-0.104000,5185.97,87.77,-144.63,42.52790000,"b",17132.15854000000,3942.55441000000,-2033.89457000000,12.10000000,,,6935.33366915,719.88134185,-1320.57703109,"Mass",33.99200,1.77300,-4.29600,0.056000,0.036000,-0.034000,0,,,
"TIC 37660988","HD 43197",1.000000,0.010000,-0.010000,0.960000,0.120000,-0.120000,5508.00,46.00,-46.00,62.41120000,"c",9295.97350000000,4132.95252000000,-2422.13527000000,12.60000000,,,2500.67390628,559.37799632,-508.20762279,"Mass",11.42000,5.38800,-3.07000,0.149000,0.112000,-0.087000,0,,,
"TIC 417646390","TOI-4137",1.438000,0.039000,-0.038000,1.313000,0.068000,-0.071000,6202.00,94.00,-90.00,334.99300000,"b",3.80161220000,0.00000650000,-0.00000650000,13.57407563,0.44835923,-0.43715025,457.67290608,54.03082919,-47.67426105,"Mass",85.70000,0.40000,-0.40000,0.000000,0.048000,-0.052000,1,2458990.46651000,0.00033000,-0.00033000
"TIC 80535228","HD 8673",1.502250,0.061460,-0.078605,1.280000,0.204000,-0.204000,6389.05,157.03,-119.46,37.86190000,"b",1644.69097000000,10.98617000000,-15.69616000000,12.30000000,,,4210.59073594,536.49435102,-450.04502431,"Mass",95.45000,19.44400,-8.81600,0.730000,0.042000,-0.026000,0,,,
"TIC 329649885","HD 111232",0.900000,0.010000,-0.010000,0.960000,0.124000,-0.124000,5512.00,24.00,-24.00,28.95710000,"c",26472.44623000000,5155.42268000000,-4507.69327000000,12.20000000,,,5740.93451564,1337.73976506,-512.33939208,"Mass",87.90200,13.91600,-22.59100,0.558000,0.027000,-0.028000,0,,,
"TIC 271972463","HD 62364",1.401000,0.015000,-0.015000,1.190000,0.162000,-0.162000,6255.00,26.00,-26.00,53.11200000,"c",74839.94555000000,8275.85573000000,-6864.79047000000,12.00000000,,,7923.46218651,852.09795917,-928.69460525,"Mass",38.78900,4.16900,-3.60100,0.773000,0.009000,-0.009000,0,,,
"TIC 176940023","HD 106515 A",0.910000,0.009000,-0.009000,0.930000,0.113000,-0.113000,5362.00,29.00,-29.00,34.09150000,"b",3586.86089000000,59.17074000000,-34.26066000000,12.50000000,,,3025.09077783,2029.33437869,-40.68203610,"Mass",88.92200,42.18400,-39.90200,0.565000,0.021000,-0.025000,0,,,
"TIC 389757979","HD 142",1.470000,0.040000,-0.040000,1.210000,0.170000,-0.170000,6245.00,48.00,-48.00,26.18530000,"c",10159.64279000000,380.84010000000,-321.75084000000,12.40000000,,,3464.64746471,406.18470415,-297.80521736,"Mass",90.37400,10.49500,-12.31900,0.277000,0.026000,-0.027000,0,,,
"TIC 231019255","HIP 8541",7.830000,1.020000,-1.020000,2.009000,0.115000,-0.115000,4670.00,100.00,-100.00,155.12100000,"c",228.53731000000,3.24097000000,-3.78842000000,13.90000000,,,255.53403923,52.75951556,-50.85254512,"Msini",,,,0.169000,0.142000,-0.102000,0,,,
"TIC 219483057","14 Her",0.930000,0.010000,-0.010000,0.910000,0.113000,-0.113000,5338.00,25.00,-25.00,17.93230000,"b",1765.03890000000,1.67709000000,-1.87256000000,12.60000000,,,2559.47216157,518.69596022,-280.64248338,"Mass",144.65200,6.27900,-3.24100,0.373000,0.008000,-0.006000,0,2456834.40000000,1.70000000,-1.90000000
"TIC 369021303","GJ 676 A",0.690000,0.070000,-0.070000,0.626000,0.063000,-0.063000,3734.00,181.00,-181.00,16.02720000,"d",3.60076000000,0.00019000000,-0.00020000000,1.78000000,,,3.81394088,0.31782841,-0.31782841,"Msini",,,,0.192000,0.073000,-0.079000,0,,,
"TIC 394125166","HD 219077",1.910000,0.030000,-0.030000,0.920000,0.118000,-0.118000,5362.00,18.00,-18.00,29.18640000,"b",5478.68861000000,48.63475000000,-38.25330000000,12.50000000,,,3057.50927534,318.14623541,-232.96822233,"Mass",90.17800,9.46200,-9.52700,0.768000,0.002000,-0.002000,0,,,
"TIC 421255607","HD 125271",0.751364,0.050728,-0.050699,0.750000,0.089000,-0.089000,4703.93,117.50,-112.82,39.34660000,"b",14901.99295000000,3707.63683000000,-3025.64091000000,12.40000000,,,3465.60094993,596.24609153,-398.23899397,"Mass",93.08800,12.16100,-14.44700,0.165000,0.066000,-0.061000,0,,,
"TIC 286992966","HD 127506",0.735766,0.079308,-0.052954,0.730000,0.083000,-0.083000,4595.32,121.68,-167.13,22.52790000,"b",65.78395000000,0.34360000000,-0.25547000000,5.67000000,,,27.33324300,5.08525451,-7.94571018,"Msini",,,,0.240000,0.156000,-0.150000,0,,,
"TIC 101418130","HD 86065",0.780347,0.049209,-0.035862,0.810000,0.092000,-0.092000,4927.56,111.21,-93.87,40.36610000,"b",25775.78859000000,13279.46721000000,-9595.00303000000,12.50000000,,,2877.30056857,854.95841483,-815.86552077,"Mass",29.82100,17.89000,-17.33400,0.219000,0.156000,-0.152000,0,,,
"TIC 309433928","HD 80913",1.654200,0.078000,-0.054000,1.110000,0.139000,-0.139000,6013.24,91.58,-118.71,61.36030000,"b",10839.83341000000,2660.45783000000,-1973.20021000000,12.00000000,,,7505.20000290,1142.27529476,-1227.13547943,"Mass",22.33100,5.98900,-4.58700,0.313000,0.152000,-0.131000,0,,,
"TIC 329649885","HD 111232",0.900000,0.010000,-0.010000,0.960000,0.124000,-0.124000,5512.00,24.00,-24.00,28.95710000,"b",1169.13202000000,0.61380000000,-0.39663000000,12.60000000,,,2531.50326176,358.51044310,-152.23980695,"Mass",93.52100,16.62200,-18.06300,0.214000,0.005000,-0.003000,0,,,
"TIC 456905162","HD 10697",1.863076,0.044765,-0.044765,0.990000,0.120000,-0.120000,5641.00,28.00,-28.00,33.12050000,"b",1075.37990000000,0.82091000000,-0.74513000000,12.80000000,,,1825.28854140,321.32451948,-91.85240962,"Mass",86.11600,19.95700,-20.53000,0.104000,0.009000,-0.008000,0,2452506.80000000,2.90000000,-3.00000000
"TIC 347909637","HD 125612",1.070000,0.020000,-0.020000,1.050000,0.131000,-0.131000,5900.00,18.00,-18.00,57.62070000,"b",557.69994000000,0.68131000000,-0.69344000000,13.20000000,,,945.22168242,77.86795971,-81.99972901,"Msini",,,,0.446000,0.011000,-0.011000,0,,,
"TIC 142350121","HD 113337",1.500000,0.040000,-0.040000,1.410000,0.241000,-0.241000,6774.00,125.00,-125.00,36.18000000,"b",317.58639000000,1.62423000000,-1.43010000000,13.10000000,,,1035.80277841,119.82130944,-129.99181846,"Msini",,,,0.280000,0.036000,-0.041000,0,,,
"TIC 38948719","HD 135872",3.930380,,,1.646000,0.095000,-0.095000,4992.00,25.00,-25.00,82.42510000,"b",2422.32597000000,571.78773000000,-231.95308000000,12.80000000,,,1744.56012602,458.62639130,-31.14718389,"Mass",93.87200,22.73000,-32.00900,0.164000,0.075000,-0.064000,0,,,
"TIC 344988456","HD 88072",1.032000,0.061896,-0.050888,1.040000,0.126000,-0.126000,5785.33,144.92,-126.44,35.90980000,"b",18538.79293000000,8925.77796000000,-3716.76086000000,12.60000000,,,2511.79790052,485.32397749,-319.73537744,"Mass",169.62600,1.39400,-1.72300,0.156000,0.142000,-0.100000,0,,,
"TIC 318093199","HD 93351",0.911435,0.043754,-0.049190,0.940000,0.121000,-0.121000,5408.00,132.03,-104.92,56.16300000,"b",2.45946000000,0.00017000000,-0.00011000000,1.69000000,,,3.49611248,0.63565681,-0.95348522,"Msini",,,,0.549000,0.141000,-0.286000,0,,,
"TIC 347909637","HD 125612",1.070000,0.020000,-0.020000,1.050000,0.131000,-0.131000,5900.00,18.00,-18.00,57.62070000,"c",4.15466000000,0.00043000000,-0.00040000000,4.07000000,,,15.57359194,2.54262726,-2.86045566,"Msini",,,,0.149000,0.141000,-0.093000,0,,,
"TIC 347909637","HD 125612",1.070000,0.020000,-0.020000,1.050000,0.131000,-0.131000,5900.00,18.00,-18.00,57.62070000,"d",2822.72698000000,15.02596000000,-15.41723000000,12.70000000,,,2281.37230545,296.21607532,-141.43364112,"Mass",88.19500,16.30600,-15.98000,0.115000,0.012000,-0.012000,0,,,
"TIC 119974993","HD 145934",6.930587,0.171969,-0.171969,2.058000,0.118000,-0.118000,4823.75,78.09,-78.09,227.88100000,"b",2751.53433000000,48.76203000000,-49.34891000000,13.40000000,,,658.54045930,519.33161704,-15.25576354,"Mass",81.95800,40.87900,-41.75900,0.078000,0.009000,-0.027000,0,2455976.00000000,57.00000000,-56.00000000
"TIC 389757979","HD 142",1.470000,0.040000,-0.040000,1.210000,0.170000,-0.170000,6245.00,48.00,-48.00,26.18530000,"d",108.45299000000,0.09021000000,-0.08819000000,10.90000000,,,82.63538582,10.17050902,-11.44182265,"Msini",,,,0.130000,0.103000,-0.085000,0,,,
"TIC 7244844","HD 13724",1.041980,0.064315,-0.048248,1.004000,0.055000,-0.055000,5835.31,205.39,-81.31,43.46500000,"c",142.22895000000,0.58279000000,-0.17514000000,8.18000000,,,50.85254512,7.94571018,-6.67439655,"Msini",,,,0.651000,0.078000,-0.092000,0,,,
"TIC 9967949","GJ 2030",2.241040,0.097217,-0.094059,0.960000,0.125000,-0.125000,5485.00,103.89,-94.40,37.07880000,"b",2.38129000000,0.00015000000,-0.00013000000,2.03000000,,,4.76742611,0.63565681,-0.63565681,"Msini",,,,0.239000,0.075000,-0.058000,0,,,
"TIC 318093199","HD 93351",0.911435,0.043754,-0.049190,0.940000,0.121000,-0.121000,5408.00,132.03,-104.92,56.16300000,"c",14010.29410000000,5932.28835000000,-1538.69000000000,12.30000000,,,4154.01727949,633.43201515,-432.56446193,"Mass",14.63600,1.03900,-1.17700,0.109000,0.046000,-0.041000,0,,,
"TIC 287973473","HD 126614",1.369794,0.031487,-0.031487,0.960000,0.117000,-0.117000,5568.00,23.00,-23.00,73.09610000,"b",1257.25303000000,5.95652000000,-6.18760000000,12.70000000,,,107.74382997,64.83699503,-6.03873973,"Mass",97.47700,35.34000,-37.84900,0.548000,0.063000,-0.062000,0,2457930.00000000,50.00000000,-50.00000000
"TIC 115779095","HD 214823",2.040000,0.150000,-0.150000,1.115000,0.144000,-0.144000,6215.00,30.00,-30.00,101.36800000,"b",1854.84424000000,1.35690000000,-1.41722000000,12.10000000,,,5914.78665427,1316.76309020,-339.75856708,"Mass",99.51000,24.25000,-22.94700,0.161000,0.003000,-0.003000,0,,,
"TIC 294684871","HD 191806",1.402230,0.023907,-0.022074,1.070000,0.129000,-0.129000,6010.00,30.00,-30.00,65.66680000,"b",1603.38923000000,9.94172000000,-11.31279000000,12.50000000,,,2966.61035094,292.08430603,-270.78980276,"Mass",66.51900,5.83000,-4.85100,0.213000,0.029000,-0.028000,0,,,
"TIC 243085377","HD 219828",1.560000,0.040000,-0.040000,1.040000,0.124000,-0.124000,5891.00,18.00,-18.00,73.11400000,"c",4789.87297000000,90.67081000000,-80.73006000000,12.20000000,,,5102.41724598,1118.75599264,-403.64207689,"Mass",122.81600,11.01200,-69.97400,0.811000,0.004000,-0.004000,0,,,
"TIC 7548817","TOI-2583 A",1.477000,0.036000,-0.032000,1.215000,0.063000,-0.082000,5936.00,65.00,-68.00,566.18900000,"b",4.52072650000,0.00000490000,-0.00000490000,14.45958510,0.44835923,-0.36989636,79.45710175,18.43404761,-17.79839079,"Mass",88.16000,0.98000,-0.76000,0.000000,,,1,2459216.01039000,0.00036000,-0.00036000
,"KMT-2018-BLG-0247L",,,,0.290000,0.280000,-0.140000,,,,6760.00000000,"b",,,,13.40000000,,,670.61793877,664.26137063,-330.54154328,"Mass",,,,,,,0,,,
,"OGLE-2017-BLG-1691L",,,,0.450000,0.360000,-0.250000,,,,7290.00000000,"b",,,,3.92000000,,,14.62010672,11.75965106,-7.94571018,"Mass",,,,,,,0,,,
,"KMT-2021-BLG-0320L",,,,0.320000,0.390000,-0.210000,,,,6950.00000000,"b",,,,6.20000000,,,31.78284070,41.31769291,-22.24798849,"Mass",,,,,,,0,,,
"TIC 68007716","TOI-2587 A",1.726000,0.049000,-0.047000,1.150000,0.140000,-0.070000,5760.00,80.00,-79.00,373.67500000,"b",5.45664000000,0.00001100000,-0.00001100000,12.07207221,0.47077719,-0.44835923,69.28659273,17.16273398,-14.62010672,"Mass",84.81000,0.49000,-0.40000,0.000000,,,1,2458950.09242000,0.00076000,-0.00076000
"TIC 142748283","TOI-2096",0.235000,0.011000,-0.011000,0.231000,0.012000,-0.012000,3300.00,50.00,-50.00,48.48090000,"b",3.11906330000,0.00001000000,-0.00000930000,1.24300000,0.07700000,-0.07200000,2.08000000,,,"M-R relationship",89.24000,0.49000,-0.49000,0.150000,0.270000,-0.120000,1,2459146.45853000,0.00037000,-0.00041000
"TIC 142748283","TOI-2096",0.235000,0.011000,-0.011000,0.231000,0.012000,-0.012000,3300.00,50.00,-50.00,48.48090000,"c",6.38784000000,0.00001200000,-0.00001200000,1.91400000,0.09500000,-0.09500000,4.32000000,,,"M-R relationship",89.56000,0.26000,-0.23000,0.100000,0.170000,-0.060000,1,2459147.45983000,0.00034000,-0.00034000
"TIC 440701570","K2-411",1.375000,0.068000,-0.068000,1.018000,0.131000,-0.131000,5711.00,105.00,-105.00,298.21900000,"b",3.21410000000,0.00020000000,-0.00020000000,0.98980000,0.04980000,-0.04860000,0.93700000,,,"M-R relationship",90.00080,2.24670,-2.55890,,,,1,2457064.83550000,0.00190000,-0.00180000
"TIC 150428135","TOI-700",0.421000,0.017000,-0.015000,0.415000,0.021000,-0.020000,3459.00,65.00,-65.00,31.12650000,"b",9.97721900000,0.00004100000,-0.00003800000,0.91400000,0.05300000,-0.04900000,0.70400000,,,"M-R relationship",89.60000,0.27000,-0.29000,0.075000,0.093000,-0.054000,1,2458880.09930000,0.00150000,-0.00160000
"TIC 178162579","TOI-2842",1.265000,0.040000,-0.037000,1.135000,0.077000,-0.079000,5910.00,100.00,-100.00,460.99500000,"b",3.55140580000,0.00000770000,-0.00000780000,12.84549188,0.57165802,-0.53803107,117.59651059,16.52707716,-14.93793513,"Mass",84.42000,0.34000,-0.35000,0.000000,,,1,2459172.17909000,0.00077000,-0.00077000
"TIC 297820335","HD 18438",88.475000,4.424000,-4.424000,1.840000,0.090000,-0.090000,3860.00,100.00,-100.00,224.14600000,"b",803.00000000000,5.00000000000,-5.00000000000,12.10000000,,,6674.39654700,317.82840700,-317.82840700,"Msini",,,,0.100000,0.100000,-0.100000,0,,,
"TIC 437856897","TOI-4603",2.738000,0.048000,-0.050000,1.765000,0.061000,-0.061000,6264.00,95.00,-94.00,225.64300000,"b",7.24599000000,0.00022000000,-0.00021000000,11.67975789,0.42594127,-0.39231432,4096.80816623,184.34047606,-181.16219199,"Mass",80.21000,0.39000,-0.41000,0.325000,0.020000,-0.020000,1,2459549.12600000,0.00140000,-0.00140000
"TIC 423610130","K2-413",0.700000,0.055000,-0.048000,0.808000,0.364000,-0.256000,4116.00,138.00,-138.00,285.16200000,"b",0.80940000000,0.00003000000,-0.00003000000,0.75990000,0.07580000,-0.04960000,0.36300000,,,"M-R relationship",89.95180,6.02500,-6.14730,,,,1,2457738.69240000,0.00170000,-0.00210000
"TIC 423610130","K2-413",0.700000,0.055000,-0.048000,0.808000,0.364000,-0.256000,4116.00,138.00,-138.00,285.16200000,"c",5.33010000000,0.00030000000,-0.00030000000,1.23270000,0.05650000,-0.05930000,2.05000000,,,"M-R relationship",89.99850,0.82430,-0.81170,,,,1,2457739.16730000,0.00230000,-0.00240000
"TIC 150428135","TOI-700",0.421000,0.017000,-0.015000,0.415000,0.021000,-0.020000,3459.00,65.00,-65.00,31.12650000,"d",37.42396000000,0.00039000000,-0.00035000000,1.07300000,0.05900000,-0.05400000,1.25000000,,,"M-R relationship",89.80000,0.12000,-0.10000,0.042000,0.045000,-0.030000,1,2458816.99520000,0.00110000,-0.00130000
"TIC 361343239","TOI-2977",1.073000,0.024000,-0.020000,0.936000,0.057000,-0.041000,5691.00,94.00,-93.00,,"b",2.35056140000,0.00000250000,-0.00000250000,13.15934334,0.34747840,-0.30264248,533.95172376,82.63538582,-79.45710175,"Mass",89.19000,0.57000,-0.82000,0.000000,,,1,2459373.83677000,0.00029000,-0.00029000
"TIC 69274518","K2-412",0.977000,0.066000,-0.063000,0.893000,0.406000,-0.275000,5590.00,138.00,-138.00,654.08500000,"b",5.93820000000,0.00060000000,-0.00040000000,2.11600000,0.10500000,-0.10520000,5.13000000,,,"M-R relationship",89.99800,1.30800,-1.32140,,,,1,2457823.14560000,0.00430000,-0.00280000
"TIC 301288279","K2-414",0.732000,0.055000,-0.052000,0.814000,0.363000,-0.251000,4343.00,138.00,-138.00,260.03600000,"c",6.66900000000,0.00020000000,-0.00020000000,1.92870000,0.06300000,-0.07280000,4.38000000,,,"M-R relationship",89.99730,0.68300,-0.67940,,,,1,2457740.25630000,0.00100000,-0.00120000
"TIC 354619337","MASCARA-1",2.082000,0.022000,-0.024000,1.900000,0.063000,-0.068000,7490.00,150.00,-150.00,182.27300000,"b",2.14877381000,0.00000088000,-0.00000087000,17.90074218,0.20176165,-0.21297063,1175.97100000,286.04700000,-286.04700000,"Mass",88.45000,0.17000,-0.17000,0.000340,0.000340,-0.000230,1,2458833.48815100,0.00009100,-0.00009200
"TIC 245509452","TOI-3688 A",1.302000,0.038000,-0.035000,1.199000,0.072000,-0.076000,5950.00,100.00,-100.00,396.37800000,"b",3.24607500000,0.00001200000,-0.00001200000,13.08088048,0.53803107,-0.49319515,311.47183886,31.78284070,-34.96112477,"Mass",87.90000,1.20000,-1.00000,0.000000,,,1,2459108.05070000,0.00140000,-0.00140000
"TIC 18310799","K2-136",0.677000,0.027000,-0.027000,0.742000,0.039000,-0.038000,4500.00,125.00,-75.00,59.24740000,"c",17.30713000000,0.00027000000,-0.00027000000,3.00000000,0.13000000,-0.13000000,18.10000000,1.90000000,-1.80000000,"Mass",89.70000,0.20000,-0.30000,0.047000,0.062000,-0.034000,1,2457812.71770000,0.00086000,-0.00085000
,"KMT-2021-BLG-1105L",,,,0.630000,0.330000,-0.330000,,,,4540.00000000,"b",,,,13.60000000,,,413.17692910,216.12331676,-216.12331676,"Mass",,,,,,,0,,,
"TIC 441546821","HD 114082",1.490000,0.050000,-0.050000,1.470000,0.070000,-0.070000,6651.00,35.00,-35.00,95.39060000,"b",109.75000000000,0.40000000000,-0.37000000000,11.20898070,0.33626942,-0.33626942,2542.62725600,317.82840700,-317.82840700,"Mass",90.00000,0.15000,-0.18000,0.395000,0.037000,-0.039000,1,2459339.03854000,0.00053000,-0.00049000
"TIC 289661991","TOI-3807",1.468000,0.037000,-0.037000,1.181000,0.064000,-0.092000,5772.00,84.00,-80.00,421.74500000,"b",2.89897270000,0.00000380000,-0.00000390000,18.49481816,,,330.54154328,47.67426105,-44.49597698,"Mass",80.81000,,,0.000000,,,1,2459218.13454000,0.00055000,-0.00055000
"TIC 323687123","K2-415",0.196500,0.005800,-0.005800,0.163500,0.004100,-0.004100,3173.00,53.00,-53.00,21.81820000,"b",4.01796940000,0.00000270000,-0.00000270000,1.01500000,0.05100000,-0.00510000,7.50000000,,,"Mass",89.32000,0.41000,-0.41000,,,,1,2458100.07116000,0.00069000,-0.00069000
,"MOA-2019-BLG-008L",,,,0.900000,0.200000,-0.100000,,,,2700.00000000,"b",,,,12.20000000,,,5720.91132600,953.48522100,-635.65681400,"Mass",,,,,,,0,,,
"TIC 355867695","TOI-1260",0.672000,0.010000,-0.010000,0.679000,0.095000,-0.057000,4227.00,85.00,-85.00,73.59770000,"b",3.12746300000,0.00000500000,-0.00000500000,2.41000000,0.05000000,-0.05000000,8.56000000,1.54000000,-1.54000000,"Mass",89.03000,0.61000,-0.61000,0.000000,,,1,2459065.56426900,0.00039600,-0.00039600
,"OGLE-2019-BLG-0468L",,,,0.920000,0.490000,-0.320000,,,,4400.00000000,"b",,,,13.10000000,,,1090.15143601,581.62598481,-371.85923619,"Mass",,,,,,,0,,,
"TIC 354944123","TOI-4342",0.599000,0.013000,-0.013000,0.629600,0.008600,-0.008600,3901.00,69.00,-69.00,61.52040000,"b",5.53824980000,0.00000570000,-0.00000580000,2.26600000,0.03800000,-0.03800000,5.76000000,,,"M-R relationship",89.13000,0.15000,-0.13000,,,,1,2458654.53559000,0.00059000,-0.00061000
"TIC 310002617","TOI-4087",1.112000,0.021000,-0.020000,1.178000,0.039000,-0.042000,6060.00,74.00,-67.00,301.67600000,"b",3.17748350000,0.00000094000,-0.00000094000,13.04725353,0.28022452,-0.26901554,232.01473711,44.49597698,-44.49597698,"Mass",87.82000,0.37000,-0.33000,0.000000,,,1,2459244.56641400,0.00009300,-0.00009200
"TIC 417676622","Kepler-68",1.256400,0.008400,-0.008400,1.057000,0.022000,-0.020000,5847.00,75.00,-75.00,144.16600000,"d",632.62000000000,1.03000000000,-1.03000000000,13.90000000,,,267.00000000,16.00000000,-16.00000000,"Mass",,,,0.102000,0.016000,-0.016000,0,2455892.00000000,5.40000000,-5.40000000
"TIC 8599009","TOI-4463 A",1.062000,0.027000,-0.024000,1.056000,0.059000,-0.063000,5640.00,89.00,-82.00,173.11700000,"b",2.88071980000,0.00000280000,-0.00000270000,13.26022417,0.71737476,-0.50440413,252.35575516,12.39530787,-12.71313628,"Mass",83.82000,0.21000,-0.28000,0.000000,,,1,2459291.64004000,0.00032000,-0.00032000
"TIC 21276520","K2-263",0.850000,0.020000,-0.020000,0.880000,0.030000,-0.030000,5368.00,44.00,-44.00,162.48100000,"b",50.81894700000,0.00009400000,-0.00009400000,2.41000000,0.12000000,-0.12000000,14.90000000,2.10000000,-2.10000000,"Mass",89.24000,0.05000,-0.07000,0.150000,,,1,2458111.12740000,0.00120000,-0.00120000
,"KMT-2021-BLG-0240L",,,,0.560000,0.320000,-0.300000,,,,6600.00000000,"b",,,,9.60000000,,,66.74396547,38.13940884,-34.96112477,"Mass",,,,,,,0,,,
"TIC 360630575","HD 109833",1.000000,0.040000,-0.040000,1.080000,0.050000,-0.050000,5881.00,50.00,-50.00,79.55610000,"c",13.90014800000,0.00005700000,-0.00005700000,2.59000000,0.19600000,-0.17500000,7.22000000,,,"M-R relationship",88.24000,0.73000,-0.34000,0.300000,0.210000,-0.190000,1,2456440.75670000,0.00150000,-0.00110000
