tid,toipfx,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_dist,toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
80166433,"1125",2.5027299,0.0856759,-0.0856759,8271.0000000,143.9000000,-143.9000000,237.5930000,"1125.01",0.7724825,0.0000068,-0.0000068,4.1624907,0.5104000,-0.5104000,2459036.4950910,0.000802,-0.000802
405862830,"1126",0.7300000,0.0400000,-0.0400000,5034.0000000,48.8000000,-48.8000000,97.8115000,"1126.01",1.6268695,0.0000046,-0.0000046,2.3649800,0.1485380,-0.1485380,2460122.4321080,0.002178,-0.002178
269450900,"1127",,,,8268.5000000,268.2000000,-268.2000000,177.7410000,"1127.01",2.3243900,0.0002100,-0.0002100,,,,2458657.6307300,0.001340,-0.001340
425721385,"1128",1.6300000,0.0800000,-0.0800000,6209.0000000,131.0000000,-131.0000000,222.5290000,"1128.01",13.5499000,0.0056400,-0.0056400,6.2463300,0.8382770,-0.8382770,2458663.1524500,0.005500,-0.005500
91576611,"1129",2.3200000,0.1500000,-0.1500000,7101.9000000,165.9000000,-165.9000000,247.4140000,"1129.01",4.4365100,0.0010100,-0.0010100,19.9664000,6.3449500,-6.3449500,2458659.0692700,0.002890,-0.002890
97409519,"113",1.0200000,,,6050.0000000,,,448.6370000,"113.01",3.3728770,0.0001470,-0.0001470,14.2018030,0.1547890,-0.1547890,2458327.0530850,0.000623,-0.000623
254113311,"1130",0.7400000,0.0700000,-0.0700000,4236.0000000,122.3000000,-122.3000000,58.2609000,"1130.01",8.3499800,0.0000100,-0.0000100,11.1424000,1.0632700,-1.0632700,2460144.1371220,0.002393,-0.002393
254113311,"1130",0.7419210,0.0675678,-0.0675678,4236.0000000,122.3000000,-122.3000000,58.2609000,"1130.02",4.0686405,0.0002958,-0.0002958,3.7548333,0.5705166,-0.5705166,2460126.9242640,0.000822,-0.000822
198213332,"1131",2.3980300,0.1369220,-0.1369220,5579.0000000,135.4000000,-135.4000000,222.7400000,"1131.01",0.5860366,0.0000049,-0.0000049,4.9064080,1.6418222,-1.6418222,2458711.5954350,0.000168,-0.000168
267489265,"1132",1.8600000,0.0500000,-0.0500000,7851.0000000,72.9000000,-72.9000000,286.6680000,"1132.01",1.5502952,0.0000046,-0.0000046,3.3452800,0.1455180,-0.1455180,2460351.8001690,0.002386,-0.002386
69997672,"1133",2.2000000,0.1100000,-0.1100000,6244.0000000,124.8000000,-124.8000000,233.3690000,"1133.01",1.8070900,0.0012300,-0.0012300,4.8624200,0.4679020,-0.4679020,2458684.2349000,0.010050,-0.010050
122220263,"1134",1.6500000,0.0700000,-0.0700000,6277.0000000,125.8000000,-125.8000000,170.7320000,"1134.01",18.6922101,0.0001259,-0.0001259,18.1458000,0.7867830,-0.7867830,2460333.4379830,0.006535,-0.006535
154872375,"1135",1.1500000,0.0500000,-0.0500000,5962.7000000,68.6000000,-68.6000000,114.0480000,"1135.01",8.0277326,0.0000013,-0.0000013,9.0688300,0.4068970,-0.4068970,2460658.9742600,0.000185,-0.000185
142276270,"1136",0.9800000,0.0500000,-0.0500000,5729.0000000,131.1000000,-131.1000000,84.5362000,"1136.01",12.5187279,0.0000316,-0.0000316,5.5885700,0.3578140,-0.3578140,2459612.4476910,0.001448,-0.001448
142276270,"1136",0.9800000,0.0500000,-0.0500000,5729.0000000,131.1000000,-131.1000000,84.5362000,"1136.02",6.2586065,0.0000103,-0.0000103,2.5159300,0.1473480,-0.1473480,2460366.0265140,0.001799,-0.001799
142276270,"1136",0.9800000,0.0500000,-0.0500000,5729.0000000,131.1000000,-131.1000000,84.5362000,"1136.03",26.3208756,0.0001272,-0.0001272,2.7134900,0.1517930,-0.1517930,2459594.1834630,0.002909,-0.002909
142276270,"1136",0.9777270,0.0483517,-0.0483517,5729.0000000,131.1000000,-131.1000000,84.5362000,"1136.04",18.7955470,0.0001037,-0.0001037,2.1597669,0.8829104,-0.8829104,2458697.7558070,0.002570,-0.002570
89389197,"1137",6.3070302,,,4919.6000000,59.0000000,-59.0000000,419.4350000,"1137.01",1.3206356,0.0001541,-0.0001541,34.7561624,34.2273700,-34.2273700,2459770.2406020,0.001608,-0.001608
110428269,"1138",2.5900000,0.1100000,-0.1100000,9994.0000000,756.2000000,-756.2000000,395.1200000,"1138.01",0.6497100,0.0001800,-0.0001800,6.2318100,0.4146340,-0.4146340,2458684.2050400,0.004420,-0.004420
379240073,"1079",1.7234000,,,6519.0000000,194.0000000,-194.0000000,1179.2700000,"1079.01",3.1644075,0.0000122,-0.0000122,14.8814743,1.1265037,-1.1265037,2458656.3803570,0.001990,-0.001990
289793076,"108",0.8098680,,,5523.0000000,,,421.8550000,"108.01",3.0440541,0.0000043,-0.0000043,12.1086799,0.2679916,-0.2679916,2458328.0838300,0.000439,-0.000439
161032923,"1080",0.1999880,0.0059812,-0.0059812,3296.0000000,64.0000000,-64.0000000,25.5590000,"1080.01",3.9652485,0.0000122,-0.0000122,1.2305102,1.0583848,-1.0583848,2458654.0605770,0.001219,-0.001219
253728991,"1081",1.2397500,1.2397500,-1.2397500,6027.0000000,192.0000000,-192.0000000,354.0500000,"1081.01",2.9827800,0.0004420,-0.0004420,11.4670110,11.4753160,-11.4753160,2458654.0261190,0.002567,-0.002567
261108236,"1082",0.6496130,0.0616131,-0.0616131,4310.0000000,173.0000000,-173.0000000,100.2480000,"1082.01",16.3469053,0.0000504,-0.0000504,3.5059571,0.3785092,-0.3785092,2458626.0856960,0.003152,-0.003152
322270620,"1083",0.4913230,0.0146852,-0.0146852,3614.0000000,64.0000000,-64.0000000,68.9109000,"1083.01",12.9802953,0.0000343,-0.0000343,2.4241912,1.6760336,-1.6760336,2458627.9159740,0.002201,-0.002201
380589029,"1084",1.1475900,0.0616130,-0.0616130,6346.0000000,,,494.1820000,"1084.01",1.3484961,0.0000006,-0.0000006,15.8824638,0.8602182,-0.8602182,2458653.9733050,0.000130,-0.000130
381979901,"1085",1.2800000,,,6102.0000000,193.0000000,-193.0000000,444.0660000,"1085.01",3.2541181,0.0000008,-0.0000008,14.9476000,,,2460041.1750970,0.000860,-0.000860
468148930,"1086",2.0840001,0.1061310,-0.1061310,5818.0000000,190.0000000,-190.0000000,736.3970000,"1086.01",3.7178828,0.0000041,-0.0000041,14.6986197,0.8573183,-0.8573183,2458655.2914990,0.000741,-0.000741
426077080,"1087",3.0900000,0.1400000,-0.1400000,6907.0000000,135.5000000,-135.5000000,416.2500000,"1087.01",9.3099200,0.0020900,-0.0020900,14.2968000,0.7778750,-0.7778750,2458630.7719400,0.002800,-0.002800
343648136,"1088",1.4000000,0.0700000,-0.0700000,6093.0000000,131.0000000,-131.0000000,240.9010000,"1088.01",1.1539500,0.0001700,-0.0001700,5.4836400,0.3247370,-0.3247370,2458626.3895500,0.002220,-0.002220
129319156,"1089",2.4800000,0.1300000,-0.1300000,11600.0000000,368.2000000,-368.2000000,778.1270000,"1089.01",4.7370300,0.0045300,-0.0045300,25.7144000,10.2479000,-10.2479000,2458643.1026400,0.004880,-0.004880
29344935,"109",0.9848660,,,5346.0000000,,,513.0110000,"109.01",2.7667600,0.0000025,-0.0000025,12.2867389,0.3063938,-0.3063938,2458326.1274790,0.000478,-0.000478
361034196,"1090",2.9500000,0.1600000,-0.1600000,7009.8000000,184.2000000,-184.2000000,566.5020000,"1090.01",2.1929600,0.0003000,-0.0003000,22.7769000,8.6901500,-8.6901500,2458628.9631600,0.002200,-0.002200
193413306,"1091",2.3900000,0.0900000,-0.0900000,7348.0000000,133.8000000,-133.8000000,321.6710000,"1091.01",1.7258410,0.0000165,-0.0000165,15.0024000,3.5781300,-3.5781300,2459359.5552100,0.003007,-0.003007
387079085,"1092",2.0400000,0.0900000,-0.0900000,6534.0000000,136.4000000,-136.4000000,209.9190000,"1092.01",1.1923000,0.0000300,-0.0000300,30.6660000,4.1037700,-4.1037700,2458601.3809600,0.000610,-0.000610
382331352,"1093",,,,,,,1710.2200000,"1093.01",11.4760600,0.0016200,-0.0016200,,,,2458601.3379100,0.004650,-0.004650
161450762,"1155",,,,,,,,"1155.01",1.3200300,0.0003700,-0.0003700,,,,2458683.9259400,0.003360,-0.003360
117256577,"1156",,,,,,,6079.4900000,"1156.01",1.6865822,0.0000048,-0.0000048,,,,2459443.8504530,0.000960,-0.000960
147576037,"1157",3.5900000,0.1800000,-0.1800000,5709.8000000,117.3000000,-117.3000000,432.1130000,"1157.01",13.0727479,0.0000184,-0.0000184,35.7944000,8.1742700,-8.1742700,2459603.7657730,0.000784,-0.000784
379931600,"1158",1.3000000,0.0600000,-0.0600000,4884.5000000,112.1000000,-112.1000000,,"1158.01",2.9258727,0.0000651,-0.0000651,24.4055000,3.2808800,-3.2808800,2459446.1758770,0.002048,-0.002048
48188920,"1159",2.1000000,0.0800000,-0.0800000,6449.5000000,123.7000000,-123.7000000,292.8300000,"1159.01",0.7377400,0.0002000,-0.0002000,5.2821500,2.2163500,-2.2163500,2458683.9470700,0.003630,-0.003630
238176110,"116",0.9066550,0.0553769,-0.0553769,4920.0000000,,,149.9420000,"116.01",2.7985802,0.0000003,-0.0000003,11.9514993,0.7325688,-0.7325688,2458326.6889160,0.000074,-0.000074
89510024,"1160",,,,,,,2320.1300000,"1160.01",2.3664127,0.0000748,-0.0000748,,,,2459446.1467510,0.003373,-0.003373
158324245,"1161",,,,7986.1000000,177.2000000,-177.2000000,519.0960000,"1161.01",1.7635881,0.0000005,-0.0000005,,,,2460556.4840690,0.000235,-0.000235
13419950,"1162",,,,8730.0000000,979.1000000,-979.1000000,348.4810000,"1162.01",7.3166682,0.0000063,-0.0000063,,,,2460544.8156060,0.000763,-0.000763
375542276,"1163",,,,9311.3000000,708.9000000,-708.9000000,148.3420000,"1163.01",3.0771612,0.0000013,-0.0000013,,,,2459441.8012560,0.000285,-0.000285
16102323,"1164",,,,,,,827.8680000,"1164.01",3.2077145,0.0000160,-0.0000160,,,,2459822.3128440,0.001826,-0.001826
458478250,"1165",0.9600000,0.0500000,-0.0500000,5787.0000000,109.9000000,-109.9000000,126.2610000,"1165.01",2.2552845,0.0000019,-0.0000019,14.6880000,0.7229480,-0.7229480,2460352.8234490,0.000387,-0.000387
138361973,"1166",1.1300000,0.0500000,-0.0500000,5900.4000000,71.9000000,-71.9000000,153.7430000,"1166.01",1.8824539,0.0000043,-0.0000043,8.2900800,1.3802300,-1.3802300,2460556.1031960,0.000977,-0.000977
232967666,"1167",1.1400000,,,5807.0000000,,,209.6180000,"1167.01",15.1960000,,,4.9634500,,,2458689.1163300,0.003820,-0.003820
41330864,"1168",1.5000000,0.0700000,-0.0700000,5969.0000000,73.5000000,-73.5000000,274.1620000,"1168.01",2.1358631,0.0000035,-0.0000035,23.6019000,2.3673300,-2.3673300,2460363.6320240,0.000997,-0.000997
302518439,"1169",1.2400000,0.1600000,-0.1600000,6134.3000000,420.6000000,-420.6000000,259.0000000,"1169.01",6.7075429,0.0000034,-0.0000034,17.4647000,2.5903200,-2.5903200,2460323.7605130,0.000657,-0.000657
322307342,"117",2.0044100,0.1056990,-0.1056990,5704.8000000,124.8000000,-124.8000000,603.9550000,"117.01",3.5862962,0.0001530,-0.0001530,16.4747611,0.9191712,-0.9191712,2459063.6557910,0.001190,-0.001190
294176967,"1170",3.5000000,0.1500000,-0.1500000,7875.0000000,92.1000000,-92.1000000,880.1070000,"1170.01",1.8296155,0.0000030,-0.0000030,29.3616000,5.6916700,-5.6916700,2460556.9950210,0.001206,-0.001206
101929303,"1171",2.0500000,0.0700000,-0.0700000,7266.0000000,195.8000000,-195.8000000,482.7630000,"1171.01",11.1876137,0.0000228,-0.0000228,31.8624000,6.1026400,-6.1026400,2460541.3814890,0.001339,-0.001339
1717732429,"1172",,,,,,,875.0610000,"1172.01",7.8513949,0.0000269,-0.0000269,,,,2460634.9456890,0.001126,-0.001126
232967440,"1173",0.9600000,0.0500000,-0.0500000,5429.6000000,292.5000000,-292.5000000,132.3530000,"1173.01",7.0643978,0.0000019,-0.0000019,9.3913100,0.5299400,-0.5299400,2460341.7843050,0.000298,-0.000298
154089169,"1174",0.7600000,0.0500000,-0.0500000,5029.5000000,59.9000000,-59.9000000,94.6375000,"1174.01",8.9534775,0.0000218,-0.0000218,2.3588800,0.1657630,-0.1657630,2460355.4033070,0.002268,-0.002268
237185205,"1191",2.2100000,0.0900000,-0.0900000,6800.0000000,134.4000000,-134.4000000,355.8090000,"1191.01",15.7335693,0.0000512,-0.0000512,24.3218000,7.5427300,-7.5427300,2459441.4232360,0.001100,-0.001100
158276040,"1192",1.2800000,,,6479.3000000,,,283.0250000,"1192.01",45.9403293,0.0000270,-0.0000270,28.3312000,,,2460524.9057600,0.000589,-0.000589
89643259,"1193",1.8700000,,,7166.8000000,140.0000000,-140.0000000,501.9630000,"1193.01",2.2219839,0.0000036,-0.0000036,15.4416000,,,2460337.3681380,0.001220,-0.001220
147950620,"1194",0.9900000,0.0600000,-0.0600000,5339.9000000,155.2000000,-155.2000000,149.6670000,"1194.01",2.3106428,0.0000009,-0.0000009,8.7674100,0.4984450,-0.4984450,2460367.0721600,0.000337,-0.000337
24364065,"1195",3.8500000,0.1200000,-0.1200000,4974.4000000,77.4000000,-77.4000000,500.0140000,"1195.01",4.0513500,0.0023800,-0.0023800,14.2359000,0.9605240,-0.9605240,2458686.8469600,0.005880,-0.005880
69068526,"1196",2.0600000,0.1000000,-0.1000000,6689.0000000,154.1000000,-154.1000000,424.4420000,"1196.01",5.5376617,0.0000095,-0.0000095,15.6557000,4.3723900,-4.3723900,2459785.4981610,0.000914,-0.000914
92677094,"1197",2.1200000,0.0700000,-0.0700000,7649.0000000,290.1000000,-290.1000000,405.6340000,"1197.01",4.5960377,0.0000093,-0.0000093,16.2166000,2.5673600,-2.5673600,2459787.1322090,0.001130,-0.001130
203189770,"1198",1.7100000,0.0600000,-0.0600000,8324.0000000,258.9000000,-258.9000000,470.8780000,"1198.01",3.6127710,0.0000024,-0.0000024,19.3662000,0.6860270,-0.6860270,2460551.0403980,0.000298,-0.000298
99869022,"1199",1.5400000,0.0800000,-0.0800000,5618.0000000,122.1000000,-122.1000000,248.4270000,"1199.01",3.6714717,0.0000165,-0.0000165,10.6780000,0.5572600,-0.5572600,2460360.4346690,0.003689,-0.003689
394137592,"120",2.4877100,0.2983990,-0.2983990,5479.3000000,57.0000000,-57.0000000,79.5702000,"120.01",11.5350760,0.0010350,-0.0010350,12.2158080,1.4809120,-1.4809120,2458332.0828050,0.000707,-0.000707
288185138,"1200",1.2400000,0.0600000,-0.0600000,6105.0000000,142.2000000,-142.2000000,224.4440000,"1200.01",0.8352406,0.0000016,-0.0000016,6.4875000,0.5171360,-0.5171360,2460365.9955760,0.000657,-0.000657
29960110,"1201",0.4823880,0.0146884,-0.0146884,3948.0000000,159.0000000,-159.0000000,37.8871000,"1201.01",2.4919771,0.0000071,-0.0000071,2.2187585,0.9862666,-0.9862666,2458411.6708770,0.000733,-0.000733
327017634,"1202",0.5779830,0.0891210,-0.0891210,3773.0000000,163.0000000,-163.0000000,818.8290000,"1202.01",,,,1.7107060,1.2508160,-1.2508160,2458614.4344110,0.002147,-0.002147
23434737,"1203",1.1732100,0.0504221,-0.0504221,5742.2200000,30.4499000,-30.4499000,64.9943000,"1203.01",25.5195307,0.0039688,-0.0039688,2.9641461,0.2701597,-0.2701597,2458553.0621160,0.003001,-0.003001
467666275,"1204",1.7756799,0.0832613,-0.0832613,6711.0000000,201.0000000,-201.0000000,106.5050000,"1204.01",1.3812115,0.0000080,-0.0000080,2.2402361,0.2797990,-0.2797990,2458569.9409990,0.001574,-0.001574
287776397,"1205",4.1956000,0.1818620,-0.1818620,6090.0000000,193.0000000,-193.0000000,309.9320000,"1205.01",2.3922703,0.0000256,-0.0000256,3.5905923,0.4456113,-0.4456113,2458383.2412230,0.003138,-0.003138
30329585,"1175",1.2700000,0.0600000,-0.0600000,6229.0000000,129.8000000,-129.8000000,216.5170000,"1175.01",7.5022708,0.0000368,-0.0000368,5.5581200,0.2933280,-0.2933280,2459437.5494790,0.001519,-0.001519
230088370,"1176",1.5743500,0.0662061,-0.0662061,6557.7000000,83.3000000,-83.3000000,295.5610000,"1176.01",14.0077666,0.0000051,-0.0000051,12.4023108,0.5236941,-0.5236941,2458695.3617620,0.000185,-0.000185
169177766,"1177",2.1000000,,,9121.5000000,227.1000000,-227.1000000,602.8990000,"1177.01",1.6928920,0.0000032,-0.0000032,11.2371000,,,2460556.6722430,0.001360,-0.001360
359496368,"1178",0.5600000,0.0200000,-0.0200000,4043.4000000,90.3000000,-90.3000000,36.7224000,"1178.01",2.6652007,0.0000032,-0.0000032,2.3596400,0.3443880,-0.3443880,2460646.7839670,0.001212,-0.001212
148914726,"1179",0.7800000,0.0500000,-0.0500000,4927.9000000,85.3000000,-85.3000000,86.4440000,"1179.01",1.2615323,0.0000004,-0.0000004,8.6740700,1.4679100,-1.4679100,2460365.0366620,0.000408,-0.000408
266980320,"118",1.0500000,0.0500000,-0.0500000,5586.0000000,187.0000000,-187.0000000,94.1719000,"118.01",6.0344667,0.0000059,-0.0000059,4.4402900,0.2439750,-0.2439750,2460175.7491180,0.001081,-0.001081
158002130,"1180",0.7300000,0.0500000,-0.0500000,4738.1000000,139.3000000,-139.3000000,72.0238000,"1180.01",9.6867516,0.0000103,-0.0000103,3.0033600,0.2181030,-0.2181030,2460473.4114860,0.001090,-0.001090
229510866,"1181",1.9300000,0.0900000,-0.0900000,6122.0000000,124.7000000,-124.7000000,302.8190000,"1181.01",2.1031647,0.0000135,-0.0000135,16.7087000,0.7564400,-0.7564400,2460556.2423830,0.002147,-0.002147
341544930,"1182",2.0500000,0.1300000,-0.1300000,6496.7000000,255.1000000,-255.1000000,,"1182.01",7.6416041,0.0000075,-0.0000075,27.5380000,2.7051600,-2.7051600,2460386.2220600,0.000505,-0.000505
258777137,"1183",1.0600000,,,5095.6000000,1241.5000000,-1241.5000000,112.8680000,"1183.01",5.9294088,0.0000006,-0.0000006,10.8101000,,,2460654.5656280,0.000099,-0.000099
233087860,"1184",0.6900000,0.0600000,-0.0600000,4534.0000000,127.6000000,-127.6000000,58.5946000,"1184.01",5.7484439,0.0000039,-0.0000039,2.3521500,0.1940280,-0.1940280,2460558.3504410,0.000696,-0.000696
83210867,"1185",1.7300000,0.0800000,-0.0800000,5997.0000000,149.9000000,-149.9000000,246.7980000,"1185.01",1.1967018,0.0000023,-0.0000023,10.3239000,3.1211700,-3.1211700,2460532.1826550,0.001630,-0.001630
289539327,"1186",2.0100000,0.0900000,-0.0900000,6115.7000000,343.6000000,-343.6000000,294.8500000,"1186.01",11.2464616,0.0000157,-0.0000157,17.6677000,0.8351580,-0.8351580,2460649.2545000,0.000779,-0.000779
372757221,"1187",1.4000000,0.0700000,-0.0700000,6389.0000000,124.4000000,-124.4000000,221.0710000,"1187.01",2.5941968,0.0000036,-0.0000036,4.4722900,0.3174050,-0.3174050,2460310.0891560,0.001153,-0.001153
15247229,"1188",,,,8156.0000000,169.3000000,-169.3000000,347.4520000,"1188.01",8.5112000,0.0013800,-0.0013800,,,,2458687.1925300,0.001660,-0.001660
112026224,"1189",,,,5286.9000000,447.0000000,-447.0000000,,"1189.01",3.9687994,0.0000134,-0.0000134,,,,2459441.2864760,0.001036,-0.001036
278683844,"119",0.8200000,0.0500000,-0.0500000,5332.0000000,184.0000000,-184.0000000,66.6187000,"119.01",5.5411114,0.0000046,-0.0000046,2.0448200,0.1244470,-0.1244470,2460189.4284720,0.000895,-0.000895
278683844,"119",0.8200000,0.0500000,-0.0500000,5332.0000000,184.0000000,-184.0000000,66.6187000,"119.02",10.6917268,0.0000212,-0.0000212,1.7981100,0.1166940,-0.1166940,2460038.7211770,0.002131,-0.002131
287196418,"1190",1.6300000,0.0700000,-0.0700000,7106.7000000,186.5000000,-186.5000000,280.9480000,"1190.01",3.6950015,0.0000138,-0.0000138,14.1288000,0.6377230,-0.6377230,2460553.8846660,0.001466,-0.001466
202563254,"1139",1.8300000,0.0600000,-0.0600000,7947.0000000,323.7000000,-323.7000000,238.7260000,"1139.01",4.4780798,0.0000257,-0.0000257,11.3678000,3.1980200,-3.1980200,2460549.4458560,0.005288,-0.005288
25155310,"114",1.2417500,0.0610804,-0.0610804,5800.0000000,,,216.5260000,"114.01",3.2887898,0.0000003,-0.0000003,10.5135877,0.5185372,-0.5185372,2458327.5199580,0.000061,-0.000061
320525204,"1140",1.3400000,,,5941.5000000,161.9000000,-161.9000000,121.1820000,"1140.01",13.7431084,0.0000018,-0.0000018,12.0500000,,,2460637.8616790,0.000148,-0.000148
159510109,"1141",1.1179000,0.0543668,-0.0543668,5894.7000000,90.3000000,-90.3000000,97.3391000,"1141.01",16.9487087,0.0000006,-0.0000006,45.2204505,2.1992197,-2.1992197,2460289.8744080,0.000041,-0.000041
284450803,"1142",2.6800000,0.1000000,-0.1000000,7518.0000000,143.2000000,-143.2000000,299.2940000,"1142.01",3.3686634,0.0000219,-0.0000219,42.2321000,4.1289800,-4.1289800,2460335.9375720,0.003984,-0.003984
160268701,"1143",2.2400000,0.1000000,-0.1000000,6152.0000000,75.9000000,-75.9000000,191.9840000,"1143.01",11.2071839,0.0000286,-0.0000286,17.4989000,1.3861800,-1.3861800,2460352.7340570,0.001640,-0.001640
28230919,"1144",0.7600000,0.0500000,-0.0500000,4757.3000000,130.6000000,-130.6000000,37.7647000,"1144.01",4.8878037,0.0000009,-0.0000009,5.2915200,0.3366840,-0.3366840,2460554.3470220,0.000146,-0.000146
350995812,"1145",,,,8562.5000000,998.1000000,-998.1000000,438.3950000,"1145.01",2.9716400,0.0003400,-0.0003400,,,,2458685.8164300,0.001490,-0.001490
21755546,"1146",2.6243200,,,8598.7000000,975.0000000,-975.0000000,411.3070000,"1146.01",0.6601790,0.0000415,-0.0000415,6.1672487,0.5571844,-0.5571844,2459420.4152670,0.000861,-0.000861
288391628,"1147",2.9200000,0.1400000,-0.1400000,6259.0000000,130.9000000,-130.9000000,218.2580000,"1147.01",10.9278415,0.0000602,-0.0000602,49.1695000,6.7132200,-6.7132200,2460331.3155980,0.003851,-0.003851
349827430,"1148",1.5500000,0.0600000,-0.0600000,6403.9000000,184.1000000,-184.1000000,96.5173000,"1148.01",5.5514888,0.0000027,-0.0000027,15.8043000,0.6229680,-0.6229680,2460361.3665210,0.000347,-0.000347
117789567,"1149",,,,8737.5000000,1310.6000000,-1310.6000000,632.5530000,"1149.01",2.3202418,0.0000614,-0.0000614,,,,2459770.3307840,0.000408,-0.000408
281541555,"115",0.8775850,,,5377.0000000,185.0000000,-185.0000000,453.8080000,"115.01",4.7423709,0.0000031,-0.0000031,10.5505922,0.2049905,-0.2049905,2458329.9031550,0.000542,-0.000542
16740101,"1150",2.2877300,0.0585327,-0.0585327,9435.0000000,174.1000000,-174.1000000,204.4550000,"1150.01",1.4810903,0.0000004,-0.0000004,20.3402421,0.5223550,-0.5223550,2458683.4575960,0.000057,-0.000057
69679391,"1151",1.6200000,0.0400000,-0.0400000,8894.8000000,267.4000000,-267.4000000,136.4260000,"1151.01",3.4741012,0.0000002,-0.0000002,21.2912000,0.5797770,-0.5797770,2460337.9863750,0.000054,-0.000054
237184773,"1152",,,,5485.0000000,756.1000000,-756.1000000,105.3340000,"1152.01",6.5011911,0.0000781,-0.0000781,,,,2459392.7150520,0.000369,-0.000369
154840461,"1153",1.6900000,0.0600000,-0.0600000,6528.3000000,179.4000000,-179.4000000,147.1340000,"1153.01",6.0360758,0.0000036,-0.0000036,9.8676300,0.8865480,-0.8865480,2460472.2560510,0.000883,-0.000883
459970307,"1154",0.9300000,0.0500000,-0.0500000,5704.0000000,127.4000000,-127.4000000,93.8819000,"1154.01",21.7455370,0.0000496,-0.0000496,2.1020800,0.1106210,-0.1106210,2460339.3287090,0.001973,-0.001973
447061717,"1231",0.4652710,0.0140570,-0.0140570,3535.0000000,112.0000000,-112.0000000,27.6227000,"1231.01",24.2454967,0.0003516,-0.0003516,3.8785680,0.1438498,-0.1438498,2458563.8904680,0.000951,-0.000951
